lon,lat
-74.10598289,40.55912312
-74.01779961,40.70807232
-73.97234135,40.69025667
-73.95281041,40.80402101
-73.95150745,40.78281017
-73.95962391,40.65017866
-73.97718111,40.722669599999996
-73.89095085,40.75013519
-73.97750284,40.64054291
-73.99030242,40.76726396
-73.90160792,40.85845785
-73.82844596,40.70830057
-73.95395422,40.67404279
-73.79713579,40.592468100000005
-73.89650861,40.67813083
-73.98154552,40.77036254
-73.95966713,40.77123388
-73.90753082,40.71149979
-73.946732,40.72528947
-73.98596471,40.77047459
-73.96719944,40.80732247
-74.00236598,40.64205589
-73.95123356,40.64673764
-73.95798142,40.67625398
-73.91769088,40.7770893
-73.99168684,40.59370116
-73.82397193,40.5834737
-73.93677211,40.71794872
-73.88843106,40.75188675
-73.91694035,40.77679762
-73.98642287,40.77066826
-73.97259679,40.69154585
-73.91603248,40.84669493
-73.98637067,40.7665429
-73.96683229,40.64360575
-74.18923615,40.54093888
-73.94544886,40.71724309
-73.96095697,40.77774504
-73.90690109,40.83327795
-73.90442392,40.76879797
-73.98308165,40.75685573
-73.96953689,40.7995744
-73.95568857,40.64923077
-73.96798361,40.69361445
-73.96591657,40.69375722
-73.89090157,40.85640447
-73.85048877,40.57672003
-73.97196016,40.67506176
-73.82478884,40.58138308
-73.95922788,40.76925783
-73.99067638,40.76497172
-73.95207231,40.72846888
-73.8392081,40.72217808
-73.91826096,40.77164614
-73.84751149,40.90326351
-73.97532346,40.781923
-73.96230577,40.80239611
-74.16271888,40.56047015
-73.84348029,40.69613647
-73.97654061,40.74990774
-73.93971598,40.71290601
-73.95815085,40.64210174
-73.79713028,40.59241447
-74.1369948,40.61825744
-73.80829414,40.815501700000006
-73.73587477,40.76161142
-73.82422549,40.58154317
-73.82453415,40.58145546
-73.95933547,40.76427225
-73.9854111,40.74452808
-73.9156455,40.70789509
-73.97273925,40.66965472
-73.99073674,40.72232476
-74.00698867,40.61352449
-73.75621645,40.5998708
-73.96549830000001,40.80929314
-73.95684834,40.77241673
-73.96061055,40.69144734
-73.94033809,40.71275528
-74.08697959999999,40.58826637
-73.94736721,40.77117978
-73.90999443,40.77828292
-73.83203526,40.65156871
-73.74783797,40.6756903
-73.911641,40.75860289
-73.88569126,40.75700789
-73.97659555,40.61274488
-73.96085162,40.63735751
-73.83378198,40.89168961
-73.8341502,40.89025307
-73.90008335,40.73525459
-73.89364334,40.84777132
-73.91780195,40.78120648
-73.93661699,40.68626385
-73.96598813,40.67605266
-73.85493494,40.73285768
-73.96045172,40.69072505
-73.83878859,40.72154116
-73.93170769,40.58438465
-74.15949734,40.53002283
-73.95640821,40.61894727
-73.85850254,40.69535849
-73.80939869,40.74210637
-74.11194146,40.57943220000001
-73.95579397,40.63777618
-73.9946808,40.68558461
-73.84446066,40.7231189
-73.79034473,40.73151608
-73.86800833,40.7635974
-74.10615445,40.55892863
-73.90441916,40.87016683
-73.9713605,40.67135579999999
-73.97468132,40.78280478
-73.97497302,40.78240423
-73.88734613,40.7511412
-73.96098443,40.64390376
-73.866793,40.74255628
-73.83747603,40.71923851
-74.16544644,40.52989284
-73.85411981,40.7855742
-73.96552793,40.61094838
-73.91597681,40.78294953
-73.95982735,40.662507500000004
-73.75595235,40.73348329
-73.85172194,40.84933525
-73.9055467,40.76910085
-74.08850458,40.58823855
-73.74663781,40.60046522
-73.94635859,40.72636133
-74.16353728,40.59284161
-73.7582516,40.59542651
-73.99817893,40.735708100000004
-73.96388853,40.76362307
-73.92826539,40.74243039
-73.89254967,40.85909696
-73.83319329,40.71650512
-73.78817631,40.72572233
-73.82182411,40.76089849
-73.89352149999999,40.84797529
-73.96007527,40.78041662
-73.8437543,40.72322904
-73.9892713,40.76437966
-74.03768117,40.62117761
-74.16670128,40.52700726
-73.98415749,40.78061277
-74.00199676,40.73791181
-73.93853749,40.604731
-73.88558278,40.85945752
-73.85070039,40.57708625
-73.97795891,40.74865418
-73.8665587,40.6883251
-73.97246071,40.7859023
-73.99005439,40.71991019
-73.91485148,40.70866955
-73.96001125,40.67524603
-73.95578896,40.63749057
-73.98536217,40.73986146
-73.98542513,40.7398883
-73.88783889,40.75838199
-73.95963287,40.76439762
-73.94762396,40.72309432
-74.10612351,40.55896370000001
-73.97387774,40.67665163
-73.85940096,40.73726943
-73.98110854,40.77018175
-73.82415968,40.58341923
-73.97237645,40.67661734
-73.9644026,40.64883525
-73.94676476,40.72534747
-73.9574176,40.64537755
-73.98329815,40.77029022
-73.90658662,40.81976492
-73.96607842,40.60808805
-73.94771655,40.6954766
-74.07730025,40.59634054
-73.91548543,40.84668434
-73.90424248,40.85123953
-73.86916936,40.83705856
-73.83802679,40.71684085
-73.96134249,40.80528416
-73.96611252,40.77040139
-73.98492381,40.78093706
-73.85652381,40.72862620000001
-73.95358258,40.63617195
-74.00564484,40.73722897
-73.7426115,40.60159686
-74.03492543,40.62097757
-73.81161124,40.81739985
-73.96638946,40.75376323
-73.88707942,40.85102934
-73.86612681,40.74209538
-73.86634202,40.74006322
-73.82758364,40.7628057
-73.75920637,40.59577276
-73.94510026,40.70809554
-73.94502063,40.70838164
-74.16740146,40.52602882
-74.15956329999999,40.52906867
-73.93882398,40.71431739
-73.99280743,40.74704876
-74.08816078,40.58357808
-73.96674314,40.64313217
-73.98269482,40.66664326
-73.85730313,40.69600763
-73.93064686,40.74429618
-73.97446103,40.7940205
-73.96340403,40.62501519
-73.81005461,40.74194208
-73.94508787,40.70801816
-74.16746534,40.52600128
-73.89883708,40.77010497
-73.90860089,40.78033313
-73.94007692,40.60680761
-73.9189421,40.78288706
-73.98520399,40.72058608
-73.89408742,40.75698134
-73.82786478,40.70888305
-73.89012366,40.75071921
-73.76874634,40.68587944
-73.86632135,40.73818553
-74.01770609,40.70819667
-73.9774838,40.67088136
-73.95894021,40.62049439
-73.96524572,40.71179418
-73.96627038,40.71065226
-73.95317464,40.64429756
-73.75914553,40.59374122
-73.90128905,40.85793032
-73.90161922,40.85804344
-73.96558741,40.63859132
-73.92211666,40.77693481
-73.89421585,40.6720516
-73.97729531,40.74033544
-73.84992502,40.57574445
-73.97382001,40.78374081
-73.90092157,40.87023146
-74.00443051,40.68154228
-73.98304478,40.75765083
-73.98352687,40.63536134
-73.99180041,40.59359221
-73.97909081,40.63438803
-73.95820514,40.77323496
-73.97362609,40.67619193
-73.96054759,40.69115758
-73.93982047,40.7128807
-73.95983152,40.80805619
-73.90011120000001,40.842859600000004
-73.91550040000001,40.84681332
-73.89143100000001,40.84757193
-73.96309381,40.62504975
-73.92781655,40.74467888
-73.90526215,40.70525958
-73.86561807,40.7367644
-73.97427583,40.67244571
-73.95055819,40.72504083
-73.98700411,40.76178034
-73.93218262,40.74070592
-73.95639612,40.67404231
-74.12681887,40.57367535
-74.16260123,40.59869603
-73.97398609,40.64449024
-73.77951459,40.76606034
-74.00566547,40.73712447
-73.88760376,40.85539038
-74.00402241,40.60927794
-74.16570859,40.52978381
-73.866157,40.69015151
-73.8660454,40.74294502
-73.79633086,40.76849831
-74.18862270000001,40.58836456
-74.13854027,40.56962266
-73.95939435,40.77160911
-73.96616266,40.6085261
-74.18786422,40.54164762
-73.99340376,40.59337939
-73.99378974,40.59357857
-74.19518295,40.51732552
-74.19551987,40.51810424
-74.19948556,40.52848799
-73.99225614,40.76808416
-73.894002,40.74841098
-73.84240573,40.78532206
-73.76723764,40.60067263
-73.8314239,40.84209556
-74.121545,40.57185183
-73.97546825,40.68618229
-73.99155782,40.630186
-73.89255913,40.84958242
-73.98594537,40.66127251
-73.98303059,40.77017766
-73.84123676,40.72185073
-73.95280608,40.80393434
-73.95279851,40.80378267
-73.97257729,40.66984888
-73.75189789,40.59512186
-73.88578194,40.7575093
-73.97292044,40.590101000000004
-74.00238256,40.68121631
-73.89757741,40.7700564
-73.99109537,40.62990671
-73.9397681,40.71385547
-73.88617689,40.7492629
-73.85058442,40.57688556
-73.94967899,40.72527988
-74.03799246,40.62066188
-73.96713406,40.61472536
-73.83957849,40.72130539
-73.93188582,40.58436482
-73.96107492,40.6385425
-73.98829794,40.72999096
-73.86641802,40.74040120000001
-73.96761588,40.61467596
-73.97739122,40.67435213
-73.75067831,40.66732765
-73.88984528,40.68159159
-74.00100057,40.61093835
-73.83226394,40.71736609
-73.82739421,40.71012681
-73.89806109999999,40.768386299999996
-73.84452964,40.78933924
-73.73547397,40.76076999
-73.90189217,40.62765021
-73.93755074,40.6087057
-74.1624929,40.598159700000004
-73.8928645,40.85866333
-73.90757284,40.71098678
-73.96091309,40.76319395
-73.96324927,40.76253995
-73.98365234,40.78028829
-73.91498455,40.70256662
-73.83682648,40.72083876
-73.95184262,40.72854473
-73.97061751,40.69576999
-74.10605199,40.55904478
-73.91246247,40.61432535
-73.94978382,40.72392665
-74.12839965,40.57200096
-73.8555042,40.72892773
-73.98223654,40.75715997
-74.10683377,40.56070548
-73.87020402,40.76472406
-73.87037993,40.76470539
-73.93710726,40.60331491
-74.0793197,40.59660932
-74.12324985,40.57151101
-73.91127377,40.70318127
-73.75711256,40.66131304
-73.86584183,40.688274299999996
-73.97895477,40.67496432
-73.88669619,40.85054989
-73.83230048,40.70447953
-73.88572037,40.75716887
-73.96885544,40.69377783
-73.85186614,40.84951986
-74.12163399,40.57164797
-73.80944784,40.76916626
-73.92878905,40.76650458
-73.97371081,40.78276884
-73.88470554,40.74962953
-73.96035777,40.69102388
-73.91928499,40.84579634
-73.95222734,40.77223224
-73.9156675,40.78311946
-73.91509437,40.70261344
-73.95909467,40.77201829
-73.98946512,40.76256232
-74.00285913,40.65069212
-73.93833216,40.84066107
-73.91611522,40.78283785
-73.91630563,40.78268422
-73.88947698,40.75767012
-73.85320672,40.78557727
-73.95870599,40.62603904
-73.83775215,40.71977225
-73.83505032,40.71506273
-73.86734175,40.68921942
-73.73721551,40.76238265
-73.91844344,40.78345132
-73.91875423,40.78324466
-73.95840918,40.77253263
-73.95101633,40.725845299999996
-73.88131029,40.87395035
-73.88122629,40.87384782
-73.98210588,40.63620792
-73.90726608,40.76957581
-73.89055519,40.85595972
-73.89012718,40.84993597
-73.83260139,40.71762171
-73.85397242,40.78564187
-73.96600619,40.63827651
-73.83154617,40.71571421
-73.96379946,40.64922339
-73.90097471,40.85239923
-73.97270269,40.68713274
-73.83389144,40.89126258
-73.83412948,40.89033389
-73.82326355,40.759994
-73.89470051,40.84771733
-73.8942729,40.75799481
-73.73690826,40.76181351
-73.99140141,40.63009154
-73.95472132,40.64659769
-73.8973693,40.75795579
-73.83481023,40.65080674
-73.74476239,40.60288727
-73.89265187,40.75359561
-73.89246318,40.70019272
-73.94389672,40.71676785
-74.16572026,40.61418686
-74.00326304,40.68135923
-73.75157132,40.59511949
-73.98064292,40.74668938
-73.80683746,40.58737262
-73.8067564,40.58727548
-74.13697606,40.61832736
-73.92895440000001,40.74046863
-73.78763771,40.73239967
-73.94655129,40.72670253
-74.16930095,40.55685881
-73.93211057,40.74069753
-73.78695686,40.72644205
-73.95657608,40.62595465
-73.95762928,40.77098167
-73.98942211,40.66926302
-73.95925314,40.62369892
-73.98291922,40.71846392
-74.00239005,40.72813901
-73.95392965,40.63798574
-74.00015216,40.68505281
-73.79587099,40.76495852
-73.82558849,40.7637868
-73.83848859,40.71943466
-73.74452981,40.602928399999996
-73.78644065,40.72661128
-73.99154562,40.63746884
-73.83032439,40.71344014
-74.12294424,40.57305738
-73.82053117,40.70418952
-73.85373917,40.85493685
-74.00545828,40.61113708
-73.95872692,40.62614823
-73.91756588,40.78165089
-73.90552039,40.76908206
-74.11239456,40.57927408
-73.77859308,40.72400235
-73.82148774,40.70481814
-73.98041969,40.73832995
-73.92994713,40.76433358
-73.92217224,40.77697401
-73.90372875,40.85187619
-73.96030435,40.76993259
-73.89504316,40.67192907
-73.95560689,40.78268096
-73.97239854,40.5858757
-73.99827068,40.61929217
-73.83993193,40.72130307
-73.84012613,40.72124528
-73.94683002,40.65158441
-73.96877351,40.61349372
-74.07946455,40.59655645
-74.162681,40.56035798
-73.89566027,40.84744348
-73.89574171,40.847282
-73.9608382,40.64313169
-74.25215559,40.50644864
-73.88813771,40.75482204
-73.97819267,40.73418424
-73.88108232,40.873689399999996
-73.9114438,40.78128853
-73.97064898,40.61174294
-73.97345602,40.7826314
-73.88735007,40.84803964
-73.97585927,40.78118721
-73.75769491,40.74093102
-73.95944558,40.61455108
-73.85560859,40.57195935
-73.99591523,40.68452743
-73.97656724,40.61284803
-73.98134892,40.63575211
-73.90828304,40.71145337
-73.97473605,40.66775212
-73.96883596,40.6138274
-73.84099344,40.720882
-73.74966306,40.75543625
-73.74950586,40.7552488
-73.84865452,40.57721882
-73.94752042,40.67269212
-73.97254608,40.58585954
-73.86714957,40.69052699
-73.75685029,40.65904568
-73.78802839,40.72609076
-73.88401332,40.8512498
-73.89241843,40.85927772
-73.96860841,40.69319601
-73.91674569,40.70682122
-73.88929599,40.74915525
-73.86574886,40.68837151
-73.86749483,40.68910386
-74.00005001,40.68632333
-73.84051399,40.72179084
-73.85364787,40.85481968
-74.11087264,40.57874635
-73.82332818,40.84627025
-73.99848497,40.68618545
-73.73532989,40.76096933
-73.86212642,40.56964458
-73.96867664,40.58647465
-74.00424989,40.73963797
-73.89000654,40.85802508
-73.85674627,40.71428334
-73.82687826,40.70406647
-73.82712231,40.70400393
-73.99846467,40.61944242
-73.98441664,40.65975411
-73.97069227,40.7988762
-73.94582408,40.67311061
-74.00400565,40.73615968
-74.00374514,40.73619602
-73.971173,40.67159664
-73.97500548,40.782413500000004
-73.91546791,40.70224759
-73.89174799,40.74814093
-73.91658573,40.77288554
-73.99390133,40.72457568
-73.97135122,40.69023627
-74.11359853,40.57797384
-73.91687044,40.70553011
-73.96715782,40.80738644
-73.97766740000002,40.74905627
-73.96656943,40.63785402
-74.12307258,40.57227584
-73.97477462,40.61310366
-73.78950789,40.72962769
-73.94598976,40.60952348
-73.91182485,40.78041481
-73.78680445,40.72649202
-73.78811631,40.72595609
-73.88898857,40.84973665
-73.89272301,40.75398714
-73.79332967,40.73225253
-73.84765087,40.73356505
-73.9501864,40.72463146
-73.99879794,40.67801911
-74.01785188,40.70793564
-73.99624627,40.71593877
-73.98138805,40.74455271
-73.89124497,40.74721156
-74.16306606,40.55842801
-73.89339897,40.85156888
-73.89154453,40.70061870000001
-73.74464753,40.60281471
-73.9558283,40.63795987
-73.90632721,40.71119833
-73.74747092,40.67631581
-73.79078630000001,40.73273079
-73.96083726,40.61541861
-73.75690902,40.65906139
-73.78741874,40.72629063
-73.8306918,40.71240484
-73.91132868,40.78138331
-74.20245312,40.55418123
-73.97644993,40.61265687
-73.84526096,40.66162954
-73.78785537,40.72542703
-73.8878789,40.7488798
-73.75583223,40.59796176
-73.76227813,40.59924573
-73.97194513,40.67314886
-73.97739573,40.67083899
-73.8943558,40.76818246
-73.96052882,40.80361816
-73.75030056,40.75738918
-73.93813158,40.60320142
-73.97122961,40.67286982
-73.97231736,40.69013562
-73.75457709,40.74194672
-73.98339798,40.77033221
-73.91723552,40.84643289
-73.88422840000001,40.85599773
-73.95589738,40.78228053
-73.95574568,40.78248964
-73.75210817,40.59512339
-73.90865009999999,40.78029296
-73.98633627,40.73124483
-73.96374324,40.70364338
-73.89269135,40.85510769
-73.91312055,40.78202191
-73.83915778,40.71853759
-73.94973965,40.72384907
-73.93573917,40.76626369
-73.9707028,40.67224444
-73.97867284,40.7908691
-73.88606251,40.74935678
-73.77906065,40.76756303
-73.9522019,40.76609772
-73.90100304,40.71160324
-73.9622994,40.61463781
-73.82254602,40.73269683
-74.12844716,40.57192396
-73.88853407,40.75245171
-73.97650479,40.67768802
-73.98245553,40.72026956
-74.00024226,40.68253451
-73.96670376,40.71229285
-73.89202588,40.67914377
-73.90398996,40.77024145
-73.99102583,40.71794533
-73.90812273,40.71002559
-73.96655017,40.69562896
-73.91704521,40.77251061
-73.94638129,40.67327316
-73.90712809,40.84786663
-73.91659243,40.84702153
-73.97588254,40.67307257
-73.91462179,40.70292251
-73.98454526,40.74668429
-73.8637659,40.69125456
-73.991493,40.71696143
-74.11345025,40.57813593
-73.89288081,40.76682155
-73.91393104,40.70491414
-74.16945593,40.55539902
-73.75689332,40.66144441
-73.95171669,40.67086361
-74.18475563,40.54876975
-73.80977004,40.74216369
-73.85686149,40.57220888
-73.89699018,40.75731225
-73.97446867,40.61148058
-73.83865968,40.70231773
-73.96880318,40.61194329
-73.97500519,40.78236005
-73.97503387,40.78232067
-73.97547309,40.78177137
-73.75753424,40.74097723
-73.97716503,40.61308906
-74.11499984,40.57704773
-73.75037607,40.75729753
-73.97557801,40.67787023
-73.91780764,40.7769938
-73.75430186,40.742044
-73.78786449,40.73155737
-73.78757527,40.73166096
-73.85522024,40.71194275
-73.90473564,40.70677758
-73.8687519,40.83672851
-73.84118445,40.72235819
-74.1495877,40.58814107
-73.89970876,40.76812876
-73.88612325,40.75416066
-73.97487683,40.78253631
-73.88731802,40.75098511
-73.97664575,40.61289539
-73.96032013,40.62417102
-73.82713652,40.71480417
-74.11335017,40.57824534
-73.96208728,40.80521641
-73.89354118,40.84768265
-73.99542004,40.68555509
-73.94362576,40.78853777
-73.90693299,40.75496948
-73.96653442,40.71068204
-73.98604486,40.77050847
-73.98723336,40.76269727
-73.94792690000001,40.69545231
-73.95735219,40.64538122
-73.75210741,40.75785804
-73.97901878,40.60351083
-73.80846648,40.76848643
-74.12785439,40.5693708
-73.74596367,40.73206678
-73.95995844,40.66092873
-73.97714499,40.6799798
-73.97720792,40.68000428
-73.89214720000001,40.83343874
-73.78788382,40.72603253
-73.93173422,40.76428901
-73.78783768,40.73282099
-73.85514759,40.71205809
-73.9994295,40.68191318
-73.99909101,40.68181865
-73.98261058,40.77984411
-73.75317638,40.73947676
-73.97685998,40.66720362
-73.98989324,40.72022239
-73.97541118,40.78185638
-73.96000749999999,40.65669444
-73.97489787,40.67132319
-74.07768452,40.59718623
-73.9773891,40.61322448
-73.97695959,40.612964899999994
-74.03782668,40.62106928
-73.92311884,40.776959000000005
-73.99204077,40.71588144
-73.95648112,40.67322845
-73.97636704,40.66696523
-73.96687359,40.58726584
-73.95819871,40.61890066
-73.81008432,40.7414903
-73.90044669,40.87015044
-73.95632831,40.61852954
-73.94685159999999,40.7272217
-73.96271609,40.59030936
-73.96066882,40.69172554
-73.81688768,40.73906514
-73.90806221,40.66576905
-73.97517231,40.78218441
-73.97515628,40.78215257
-73.98205161,40.63617524
-73.97622907,40.66920848
-73.98113782,40.63470974
-73.90865866,40.7728234
-73.95948624,40.77176247
-73.90385431,40.85172086
-73.98233145,40.63634375
-73.96561471,40.71192069
-73.94218177,40.78792705
-73.86343924,40.67996814
-73.96062422,40.7591032
-73.91691707,40.70638154
-73.91937184,40.84599761
-73.91784074,40.846987899999995
-73.80957482,40.74213356
