lon,lat
-73.88748903,40.67059045
-73.85214646,40.85513247
-73.97198117,40.74359225
-73.73176573,40.72068676
-73.84457208,40.578906700000005
-73.72326822,40.73284028
-73.95531358,40.61721141
-73.82620276,40.84451177
-73.84658326,40.89785435
-74.00399777,40.73808438
-74.1132813,40.56196545
-73.72693132,40.72805285
-73.97553068,40.633188200000006
-73.91835641,40.70624844
-73.73406956,40.67196092
-73.9415231,40.72446042
-73.74317693,40.69523717
-73.71489869,40.74436347
-73.77362257,40.76054081
-73.89041972,40.67013784
-73.97606841,40.65772738
-73.72546944,40.72639401
-73.9372407,40.60188664
-74.02698785,40.62390365
-73.97118444,40.61088970000001
-73.83408026,40.84027128
-73.73655287,40.73019655
-74.02374642,40.62923333
-73.83284743,40.76077378
-73.96444241,40.68179125
-73.97634638,40.77887322
-73.71987388,40.72639462
-73.72201163,40.73223033
-73.90263086,40.75164085
-73.91664894,40.81674262
-73.7936632,40.76855393
-73.96798681,40.62394286
-73.89988340000001,40.86991929
-73.96197841,40.682378299999996
-73.72694664,40.72796318
-73.91989492,40.81493945
-73.98209191,40.75725056
-73.71148022,40.73215145
-73.89344322,40.853972799999994
-73.94793867,40.58061268
-73.81636545,40.7633083
-73.76055494,40.74016747
-73.92741829,40.81638218
-73.95502986,40.61925325
-73.72555739,40.7310698
-73.83109371,40.84077292
-73.72140526,40.72797648
-73.91786067,40.81845021
-73.97534612,40.65706029
-73.75179949,40.65840427
-73.7552754,40.74543951
-73.84208223,40.71638478
-73.91926977,40.70957636
-73.95697044,40.77997027
-73.91966169,40.816121200000005
-73.91956952,40.7085512
-73.75275003,40.65797721
-73.70355837,40.75124794
-74.13193772,40.55814406
-73.92353578,40.85949619
-74.00140905,40.72596648
-73.94016302,40.81480466
-73.9425719,40.71924204
-73.95138682,40.78215855
-73.72667818,40.73078629
-73.84681201,40.66020945
-73.92632239,40.75545259
-74.13170377,40.56021096
-73.94475770000001,40.72110728
-73.98756923,40.61195156
-73.92482228,40.77247542
-73.82635074,40.83714568
-73.98629487,40.72715332
-73.93971465,40.72320262
-73.97777818,40.67581323
-73.73529954,40.73448173
-73.85353278,40.85604043
-73.84944679,40.90672111
-73.73823524,40.73405305
-73.96926415,40.6160376
-73.80220456,40.77122766
-73.85393812,40.85341776
-73.97282145,40.6735597
-74.19867991,40.53667297
-73.88947565,40.66607115
-73.98628012,40.77397918
-73.73385226,40.68326664
-73.93797981,40.81278404
-73.84998838,40.71001436
-73.93611209999999,40.82600545
-73.96167583,40.77999054
-73.89250861,40.75890367
-73.97528468,40.63073418
-73.85524413,40.80854825
-74.11502222,40.57761384
-73.7341391,40.68174456
-73.96944599999999,40.80106591
-73.84367018,40.72555535
-73.97736451,40.65597885
-73.74614785,40.70045821
-73.91989557,40.70939141
-73.70575866,40.74620228
-73.95531854,40.680010100000004
-74.20631978,40.53986492
-73.73403983,40.68171186
-73.96612725,40.63487632
-73.88511373,40.67074299
-74.13484150000001,40.552049200000006
-73.72925462,40.69863592
-74.25378254,40.50794129
-73.98444507,40.611999999999995
-74.25033487,40.51256626
-73.9426449,40.72623618
-73.79165259,40.76445429
-73.8867276,40.67197093
-73.77459026,40.73107321
-73.97272929,40.68040799
-74.10484226,40.56504695
-73.96421464,40.68592066
-74.01101566,40.7156961
-73.91719379999999,40.81838029
-73.94262593,40.72082545
-73.97068112,40.62352359
-73.98024401,40.68981825
-73.99500001,40.72264669
-73.84182466,40.716484
-73.90460688,40.66125351
-73.84194151,40.72749952
-73.97699205,40.74362739
-73.82556223,40.76285865
-73.82112871,40.75785069
-73.97090817,40.61878617
-73.73448988,40.73295676
-73.7011597,40.74477926
-73.96913521,40.80063911
-73.98086834,40.78515961
-73.89395765,40.66948545
-73.79550991,40.76881236
-74.00058876,40.656606200000006
-73.96193586,40.7796344
-73.72719367,40.68960461
-73.98583341,40.61320014
-73.95678095,40.80594784
-73.92655796,40.73894888
-73.97689377,40.68906911
-73.96916189,40.61900861
-74.25226371,40.51161927
-73.94156603,40.80364483
-73.84468428,40.89807482
-73.94867558,40.58004657
-73.9406542,40.85038526
-73.84514317,40.899272700000004
-73.84322863,40.72545742
-73.72864921,40.69373872
-74.19912234,40.53655158
-73.73190126,40.71503015
-73.96880870000001,40.62184879
-73.89279153,40.885181700000004
-73.95692483,40.80589704
-73.93731546,40.79744058
-74.0279006,40.62520157
-73.93361752,40.79606995
-73.84650128,40.76975264
-74.02399092,40.62755556
-73.90759832,40.75531019
-73.98530194,40.61331285
-74.01349389,40.7138669
-74.03965019,40.62873158
-73.99357364,40.72190231
-73.94252166,40.84649341
-73.82877528,40.83411992
-73.90757705,40.74604049
-73.92881721,40.83660105
-73.87381525,40.82704975
-73.90287584,40.85057193
-73.92332812,40.63036657
-73.91392355,40.74887817
-73.92471088,40.81777176
-73.72806423,40.69317755
-73.98005074,40.78647334
-73.90230393,40.864686600000006
-73.74825145,40.72273157
-73.73216707,40.68297784
-73.71462361,40.73209358
-73.74731032,40.72214978
-73.96193239,40.63166799
-73.97661351,40.7451838
-74.00382407,40.73776805
-73.96591993,40.62366299
-73.85993782,40.57605768
-73.82099277,40.74007569
-73.98382718,40.66538676
-73.96626412,40.77369742
-73.7195332,40.74818639
-73.96754846,40.76774195
-73.71369192,40.72892664
-73.84622025,40.77801852
-73.71034642,40.73510152
-73.98277256,40.635815799999996
-73.90961802,40.72244973
-73.71383483,40.72901065
-73.96990283,40.606895
-73.88667240000001,40.66923318
-74.01245166,40.71789594
-73.75743969,40.74384860000001
-73.71088411,40.73618116
-73.9614902,40.63161747
-73.87577962,40.7552767
-74.01648216,40.70960833
-73.94869997,40.641859100000005
-73.96163607,40.81275335
-73.82614185,40.75651529
-74.16460379,40.61104718
-73.81899003,40.81546208
-73.84285195,40.84125833
-74.01542598,40.70992766
-73.98370177,40.76695718
-73.94379077,40.83062336
-73.94246362,40.72319351
-73.94004847,40.80063947
-74.16277632,40.61299227
-73.92912453,40.7381335
-73.86221922,40.76182397
-73.77330858,40.75853097
-74.01302284,40.71545756
-73.81418022,40.76160819
-73.74666403,40.72257644
-73.94785062,40.59584039
-73.96928609999999,40.61969074
-73.73301636,40.68288083
-73.98588582,40.61314949
-73.89065248,40.7582255
-73.75680857,40.7427859
-73.96507198,40.68963406
-73.95793062,40.69279598
-73.98884442,40.68201294
-73.96640555,40.80237633
-73.75969535,40.7413472
-73.96167277,40.6315974
-73.83400894,40.65911486
-73.94090854,40.81576298
-73.95157847,40.80610884
-74.00483327,40.61677669
-73.90978654,40.80175452
-73.98264748,40.65800708
-73.9847311,40.61079946
-73.73934212,40.693015
-73.73408181,40.70509314
-73.74609909,40.72317626
-73.9078787,40.65479401
-73.70276122,40.75136122
-73.92949561,40.59660582
-73.84843126,40.83465813
-73.75978386,40.74153387
-73.95092304,40.82651729
-73.91497184,40.83573752
-73.78703122,40.76708888
-73.93423063,40.79808406
-74.00485572,40.73258034
-73.84327486,40.57784229
-73.97580546,40.74083689
-73.91859349,40.65410835
-73.74290338,40.72344574
-73.94688605,40.64301314
-73.94458718,40.81378144
-74.22899774,40.52445022
-74.25142359,40.51176277
-73.98060148,40.68559684
-73.83071173,40.761591499999994
-73.86503381,40.76524274
-73.94819561,40.77895832
-73.9355795,40.85272693
-73.8712952,40.75886612
-73.98440678,40.60793418
-73.96877802,40.60714816
-73.96939188,40.60644571
-73.97274207,40.74600728
-73.96895592,40.62906361
-73.83386643,40.66342729
-73.96613923,40.67808362
-73.70802718,40.73409678
-73.87416883,40.82857652
-73.74185761,40.72835879
-74.14311845,40.54313484
-74.01853512,40.62140717
-74.16272236,40.61363636
-73.96736867,40.76673079
-73.76107563,40.66521782
-73.92732522,40.67873885
-73.92269386,40.80438214
-73.70333804,40.74277905
-73.86012175,40.83138813
-73.98399029,40.76708003
-73.74022578,40.72548785
-73.85100475,40.86771809
-74.10884689,40.57246795
-73.95780696,40.59677389
-74.00323468,40.72289624
-73.707286,40.74753439
-73.96211423,40.77132401
-73.94068829999999,40.756980799999994
-73.98160949999999,40.65560197
-73.8333936,40.66049884
-73.94316507,40.70591046
-73.94336548,40.70589133
-73.96182696,40.57969253
-73.70737067,40.73495407
-73.90743973,40.75360436
-74.01030288,40.7196999
-73.93165585,40.797707
-73.70712825,40.73430225
-73.93455922,40.79811305
-74.2338473,40.53772516
-73.70942799,40.73096128
-73.9824071,40.61168968
-74.00797933,40.70492756
-73.95447417,40.65230286
-74.23742007,40.51559429
-73.9459142,40.68532945
-73.94365839,40.5940591
-73.98394126,40.67305032
-73.74617998,40.72325251
-73.95890298,40.61236583
-73.960916,40.63333784
-73.99191319,40.77062506
-74.21947936,40.53993962
-73.72072385,40.75020378
-73.90353794,40.66180281
-74.11142028,40.57228253
-73.98384293,40.67565337
-73.95752547,40.61533135
-74.15324168,40.54038936
-73.99765675,40.6768677
-73.94028075,40.75950029
-73.98871881,40.72503649
-74.11292962,40.57326912
-73.92575173,40.81565233
-73.98087385,40.78905669
-73.82010387,40.83344204
-74.01287795,40.7029684
-73.94842406,40.77656837
-73.98764403,40.58607033
-73.98071447,40.64441374
-73.94627276,40.83469778
-73.98408147,40.67492269
-73.763711,40.76253681
-73.97298691,40.68429321
-74.23667795,40.51482888
-74.19869631,40.54320869
-73.83565211,40.65106501
-73.84759049,40.81468993
-73.74326905,40.72834974
-73.98543978,40.66543605
-74.10216905,40.58193337
-74.20365716,40.53908659
-73.93480723,40.79491479
-73.92429140000002,40.73922204
-73.96048426,40.78161871
-73.94162333,40.83323196
-73.94149023,40.59348920000001
-73.90781941,40.67137705
-73.7302395,40.704311100000005
-73.93859429999999,40.80743114
-73.93693301,40.79581004
-73.83259602,40.6644486
-73.96385759999998,40.77205564
-74.1440209,40.55123754
-73.91931522,40.74298895
-73.70577023,40.73552948
-73.70888165,40.73603888
-73.70866817,40.73026797
-74.21950193,40.54534588
-74.14176134,40.57238796
-74.24847165,40.50535199
-73.96014052,40.81580151
-73.97206422,40.61553838
-73.94531796,40.72052711
-73.84552344,40.72518986
-73.94599882,40.59194843
-74.24112324,40.51732094
-74.00565577,40.65659638
-73.99147765,40.76951575
-73.97321036,40.68543229
-73.73804479,40.69120401
-73.82043772,40.81724003
-73.99743666,40.68370751
-73.91810363,40.76831241
-73.9571543,40.773266
-73.87361788,40.82676452
-74.00294613,40.6552997
-73.91693997,40.83820344
-73.71875533,40.75433624
-73.9910341,40.76932923
-73.76457979999999,40.75670051
-73.96109339,40.71998617
-73.98981117,40.7695369
-73.95476477,40.61348091
-73.95985607,40.77441175
-73.76596775,40.67460856
-73.89835699999999,40.62991319
-73.95023470000001,40.7686876
-73.94286635,40.8324451
-74.00877119,40.73549436
-73.87546039,40.7476583
-73.73829882,40.72258777
-73.72975426,40.68006978
-73.97464011,40.67499132
-73.82712003,40.82245114
-74.00482161,40.73663022
-74.23478961,40.52421929
-73.83347648,40.660830499999996
-73.96288702,40.77164834
-73.87077023,40.82202709
-73.80776829,40.76765757
-73.96813806,40.60417216
-73.7303338,40.69631332
-74.23874878,40.51366334
-73.73629946,40.70269003
-74.23885403,40.50732788
-73.98312436,40.67530499
-73.81724614,40.82843268
-73.96807641,40.60384505
-74.24545557,40.51498684
-73.95600082,40.63559681
-73.91247683,40.71302147
-73.95391828,40.68391703
-73.9706292,40.60442571
-74.14490603,40.61879437
-73.96932079999999,40.61104034
-73.74448157,40.72870483
-73.9378218,40.83673633
-73.73705645,40.7089167
-73.99920281,40.68413494
-74.01417059999999,40.71704974
-74.13869831,40.62024823
-73.95577329,40.77353745
-73.96250489,40.58056744
-74.14499488,40.61730279
-73.93677373,40.79574308
-73.71551269999999,40.75496537
-73.78188424,40.7652449
-73.84664651,40.81259577
-74.24140858,40.50116871
-73.75144252,40.77647008
-73.77687163,40.75098589
-73.94921574,40.60872075
-73.93786069,40.84259491
-73.92113121,40.76168138
-73.95890129,40.77911151
-73.82425453,40.81866514
-73.96467972,40.76436212
-73.77772216,40.67302495
-74.23907659999999,40.50832011
-73.93725278,40.63368759
-74.00450373,40.70726704
-73.98230075,40.61175518
-73.90531185,40.65575283
-73.95719775,40.77839151
-74.20879501,40.54391597
-73.93602307,40.59221082
-73.8506386,40.73333896
-73.90586304,40.774034
-73.99046216,40.7257635
-73.99293556,40.75948921
-74.14597149,40.543582799999996
-74.01315513,40.71490818
-73.94490515,40.58387604
-73.95323875,40.5782001
-73.96140766,40.77684918
-74.23966987,40.51621433
-73.93345897,40.79507254
-73.9244453,40.62271822
-74.20977188,40.55208025
-73.99943035,40.64302279
-73.85229468,40.750229700000006
-73.80001849,40.58786928
-74.14223461,40.557733500000005
-73.87397143,40.65817209
-74.23716774,40.51277012
-73.95887578,40.63201244
-73.96677561,40.68756477
-73.98729956,40.77065726
-73.98361774,40.66853191
-74.10987682,40.62519798
-73.96478181,40.77399415
-73.85075741,40.87359016
-74.14634802,40.54958274
-73.98339902,40.68721914
-73.88964567,40.7332216
-73.98183684,40.77984271
-74.16670321,40.55294213
-74.02794219,40.6266586
-73.80299752,40.7464977
-73.86496027,40.75591732
-73.94533932,40.83462206
-74.24068675,40.49907666
-73.87536699,40.74692156
-74.20325212,40.53867192
-74.14297131,40.61934639
-73.85806124,40.75808499
-73.94396321,40.59335605
-73.95485205,40.627810700000005
-73.99133572,40.59268492
-73.93513576,40.81670004
-73.85121488,40.73010281
-73.87904016,40.87292056
-74.13136469,40.62034891
-73.96531628,40.76586232
-73.99457113,40.76067663
-73.82259047,40.81389828
-73.74839383,40.77574431
-73.96245155,40.76803957
-74.21167119,40.55342275
-73.96482109,40.76903678
-74.14325069,40.55838664
-73.97503883,40.68403917
-73.94557515,40.64151095
-73.94399377,40.74828971
-73.86493202,40.84966944
-73.94626408,40.74981524
-74.16986234,40.55839089
-73.87403376,40.87744013
-74.14613256,40.62073607
-73.73819486,40.70485781
-74.22760971,40.52989872
-73.74476024,40.72419027
-74.13852782,40.62138301
-73.98246984,40.67563822
-73.95928578,40.77938214
-73.96684396,40.68790696
-73.94127156,40.82862153
-73.99190285,40.76142096
-73.99955818,40.65677018
-73.93791461,40.7962227
-73.78601038,40.76732224
-73.81194246,40.81916212
-73.89097663,40.88483413
-73.96116196,40.77340986
-73.95693641,40.77421693
-73.92817359,40.85344239
-73.99757654,40.647365
-73.98358662,40.67607345
-73.93712129,40.84447753
-73.74153708,40.65393131
-74.01469053,40.717000299999995
-73.99273634,40.75768038
-73.80982089,40.81788845
-73.73494653,40.70949125
-73.85284115,40.86892759
-74.16882743,40.55668299
-73.95781088,40.77271652
-73.97273367,40.68195167
-73.74374453,40.72672522
-74.11045012,40.63143169
-73.74823889,40.66079466
-73.95590328,40.77783894
-73.94764718,40.80126012
-73.90941608,40.61157018
-73.99465712,40.7626702
-74.03227412,40.62789488
-73.95633346,40.61418069
-73.93541176,40.69614452
-73.98321564,40.67592887
-73.96497679,40.76919186
-74.20246237,40.55369951
-73.94159634,40.58880655
-73.95749741,40.63656378
-73.86485639,40.75935874
-73.82119147,40.70992367
-73.72897198,40.69698668
-73.95003329,40.61915582
-73.97527733,40.64763497
-74.20263697,40.55407515
-73.9416927,40.66962252
-73.95998778,40.77208481
-73.92261571,40.77395988
-73.85104245,40.86224375
-73.88336797,40.87592846
-73.85191239,40.73828267
-73.92256097,40.73851225
-73.84731218,40.86339141
-73.70423127,40.73720533
-73.89974717,40.61439368
-73.82243806,40.84752611
-74.13635995,40.62152794
-73.85716383,40.74779575
-73.94494147,40.74678347
-74.16519451,40.62516481
-73.9409563,40.84737941
-73.98965718,40.61620327
-73.85120218,40.86146057
-73.99272834,40.76009894
-73.92520723,40.76499258
-73.85293509,40.73199079
-73.89243747,40.8690015
-74.1714657,40.55787682
-73.9501405,40.61796402
-73.95468113,40.60477728
-73.93756965,40.59259648
-73.98171085,40.67614414
-74.11474846,40.63627534
-73.92421251,40.70527769
-73.98960228,40.76708711
-73.94831454,40.75189458
